2025/05/10 23:45:53 Running in pod
2025/05/10 23:45:54 Connected to vCenter: wv-qa-vc.wv.mentorg.com
2025/05/10 23:45:54 Connected to OpenStack
2025/05/10 23:45:54 VCenter Thumbprint: c6:d4:67:f5:6c:74:c8:66:63:66:94:03:cc:e9:58:65:3b:d5:47:f5
2025/05/10 23:45:54 Creating volumes in OpenStack
Volume created successfully %s available
Volume created successfully %s available
2025/05/10 23:46:05 Volumes created successfully
2025/05/10 23:46:05 CBT Enabled: true
2025/05/10 23:46:05 Starting NBD server
2025/05/10 23:46:07 Copying disk 0, Completed: 0%
2025/05/10 23:51:04 Copying disk 0, Completed: 10%
2025/05/10 23:51:04 Copying disk 0, Completed: 10%
2025/05/10 23:51:05 Copying disk 0, Completed: 10%
2025/05/10 23:51:05 Copying disk 0, Completed: 10%
2025/05/10 23:51:06 Copying disk 0, Completed: 10%
2025/05/10 23:51:06 Copying disk 0, Completed: 10%
2025/05/10 23:51:07 Copying disk 0, Completed: 10%
2025/05/10 23:51:07 Copying disk 0, Completed: 10%
2025/05/10 23:51:08 Copying disk 0, Completed: 10%
2025/05/10 23:51:08 Copying disk 0, Completed: 10%
2025/05/10 23:51:09 Copying disk 0, Completed: 10%
2025/05/10 23:51:09 Copying disk 0, Completed: 10%
2025/05/10 23:51:10 Copying disk 0, Completed: 10%
2025/05/10 23:51:10 Copying disk 0, Completed: 10%
2025/05/10 23:51:11 Copying disk 0, Completed: 10%
2025/05/10 23:51:11 Copying disk 0, Completed: 10%
2025/05/10 23:51:12 Copying disk 0, Completed: 10%
2025/05/10 23:51:12 Copying disk 0, Completed: 10%
2025/05/10 23:51:13 Copying disk 0, Completed: 10%
2025/05/10 23:51:13 Copying disk 0, Completed: 10%
2025/05/10 23:51:14 Copying disk 0, Completed: 10%
2025/05/10 23:51:14 Copying disk 0, Completed: 10%
2025/05/10 23:51:15 Copying disk 0, Completed: 10%
2025/05/10 23:51:15 Copying disk 0, Completed: 11%
2025/05/10 23:51:16 Copying disk 0, Completed: 11%
2025/05/10 23:51:16 Copying disk 0, Completed: 11%
2025/05/10 23:51:17 Copying disk 0, Completed: 11%
2025/05/10 23:51:17 Copying disk 0, Completed: 11%
2025/05/10 23:51:18 Copying disk 0, Completed: 11%
2025/05/10 23:51:18 Copying disk 0, Completed: 11%
2025/05/10 23:51:19 Copying disk 0, Completed: 11%
2025/05/10 23:51:19 Copying disk 0, Completed: 11%
2025/05/10 23:51:20 Copying disk 0, Completed: 11%
2025/05/10 23:51:20 Copying disk 0, Completed: 11%
2025/05/10 23:51:21 Copying disk 0, Completed: 11%
2025/05/10 23:51:21 Copying disk 0, Completed: 11%
2025/05/10 23:51:22 Copying disk 0, Completed: 11%
2025/05/10 23:51:22 Copying disk 0, Completed: 11%
2025/05/10 23:51:23 Copying disk 0, Completed: 11%
2025/05/10 23:51:24 Copying disk 0, Completed: 11%
2025/05/10 23:51:24 Copying disk 0, Completed: 11%
2025/05/10 23:51:25 Copying disk 0, Completed: 11%
2025/05/10 23:51:25 Copying disk 0, Completed: 11%
2025/05/10 23:51:26 Copying disk 0, Completed: 11%
2025/05/10 23:51:26 Copying disk 0, Completed: 11%
2025/05/10 23:51:26 Copying disk 0, Completed: 11%
2025/05/10 23:51:27 Copying disk 0, Completed: 11%
2025/05/10 23:51:27 Copying disk 0, Completed: 11%
2025/05/10 23:51:28 Copying disk 0, Completed: 11%
2025/05/10 23:51:28 Copying disk 0, Completed: 11%
2025/05/10 23:51:29 Copying disk 0, Completed: 11%
2025/05/10 23:51:29 Copying disk 0, Completed: 11%
2025/05/10 23:51:30 Copying disk 0, Completed: 11%
2025/05/10 23:51:30 Copying disk 0, Completed: 11%
2025/05/10 23:51:31 Copying disk 0, Completed: 11%
2025/05/10 23:51:31 Copying disk 0, Completed: 11%
2025/05/10 23:51:32 Copying disk 0, Completed: 11%
2025/05/10 23:51:32 Copying disk 0, Completed: 11%
2025/05/10 23:51:33 Copying disk 0, Completed: 11%
2025/05/10 23:51:33 Copying disk 0, Completed: 11%
2025/05/10 23:51:34 Copying disk 0, Completed: 11%
2025/05/10 23:51:34 Copying disk 0, Completed: 11%
2025/05/10 23:51:35 Copying disk 0, Completed: 11%
2025/05/10 23:51:35 Copying disk 0, Completed: 11%
2025/05/10 23:51:36 Copying disk 0, Completed: 12%
2025/05/10 23:51:36 Copying disk 0, Completed: 12%
2025/05/10 23:51:37 Copying disk 0, Completed: 12%
2025/05/10 23:51:37 Copying disk 0, Completed: 12%
2025/05/10 23:51:38 Copying disk 0, Completed: 12%
2025/05/10 23:51:38 Copying disk 0, Completed: 12%
2025/05/10 23:51:39 Copying disk 0, Completed: 12%
2025/05/10 23:51:39 Copying disk 0, Completed: 12%
2025/05/10 23:51:40 Copying disk 0, Completed: 12%
2025/05/10 23:51:40 Copying disk 0, Completed: 12%
2025/05/10 23:51:41 Copying disk 0, Completed: 12%
2025/05/10 23:51:41 Copying disk 0, Completed: 12%
2025/05/10 23:51:42 Copying disk 0, Completed: 12%
2025/05/10 23:51:42 Copying disk 0, Completed: 12%
2025/05/10 23:51:43 Copying disk 0, Completed: 12%
2025/05/10 23:51:43 Copying disk 0, Completed: 12%
2025/05/10 23:51:44 Copying disk 0, Completed: 12%
2025/05/10 23:51:44 Copying disk 0, Completed: 12%
2025/05/10 23:51:44 Copying disk 0, Completed: 12%
2025/05/10 23:51:45 Copying disk 0, Completed: 12%
2025/05/10 23:51:45 Copying disk 0, Completed: 12%
2025/05/10 23:51:46 Copying disk 0, Completed: 12%
2025/05/10 23:51:46 Copying disk 0, Completed: 12%
2025/05/10 23:51:47 Copying disk 0, Completed: 12%
2025/05/10 23:51:47 Copying disk 0, Completed: 12%
2025/05/10 23:51:48 Copying disk 0, Completed: 12%
2025/05/10 23:51:48 Copying disk 0, Completed: 12%
2025/05/10 23:51:49 Copying disk 0, Completed: 12%
2025/05/10 23:51:49 Copying disk 0, Completed: 12%
2025/05/10 23:51:50 Copying disk 0, Completed: 12%
2025/05/10 23:51:50 Copying disk 0, Completed: 12%
2025/05/10 23:51:51 Copying disk 0, Completed: 12%
2025/05/10 23:51:51 Copying disk 0, Completed: 12%
2025/05/10 23:51:52 Copying disk 0, Completed: 12%
2025/05/10 23:51:52 Copying disk 0, Completed: 12%
2025/05/10 23:51:53 Copying disk 0, Completed: 12%
2025/05/10 23:51:53 Copying disk 0, Completed: 12%
2025/05/10 23:51:54 Copying disk 0, Completed: 12%
2025/05/10 23:51:54 Copying disk 0, Completed: 12%
2025/05/10 23:51:55 Copying disk 0, Completed: 12%
2025/05/10 23:51:55 Copying disk 0, Completed: 12%
2025/05/10 23:51:56 Copying disk 0, Completed: 13%
2025/05/10 23:51:56 Copying disk 0, Completed: 13%
2025/05/10 23:51:57 Copying disk 0, Completed: 13%
2025/05/10 23:51:57 Copying disk 0, Completed: 13%
2025/05/10 23:51:57 Copying disk 0, Completed: 13%
2025/05/10 23:51:58 Copying disk 0, Completed: 13%
2025/05/10 23:51:58 Copying disk 0, Completed: 13%
2025/05/10 23:51:59 Copying disk 0, Completed: 13%
2025/05/10 23:51:59 Copying disk 0, Completed: 13%
2025/05/10 23:52:00 Copying disk 0, Completed: 13%
2025/05/10 23:52:00 Copying disk 0, Completed: 13%
2025/05/10 23:52:01 Copying disk 0, Completed: 13%
2025/05/10 23:52:01 Copying disk 0, Completed: 13%
2025/05/10 23:52:02 Copying disk 0, Completed: 13%
2025/05/10 23:52:02 Copying disk 0, Completed: 13%
2025/05/10 23:52:03 Copying disk 0, Completed: 13%
2025/05/10 23:52:03 Copying disk 0, Completed: 13%
2025/05/10 23:52:04 Copying disk 0, Completed: 13%
2025/05/10 23:52:04 Copying disk 0, Completed: 13%
2025/05/10 23:52:05 Copying disk 0, Completed: 13%
2025/05/10 23:52:05 Copying disk 0, Completed: 13%
2025/05/10 23:52:06 Copying disk 0, Completed: 13%
2025/05/10 23:52:06 Copying disk 0, Completed: 13%
2025/05/10 23:52:07 Copying disk 0, Completed: 13%
2025/05/10 23:52:07 Copying disk 0, Completed: 13%
2025/05/10 23:52:08 Copying disk 0, Completed: 13%
2025/05/10 23:52:08 Copying disk 0, Completed: 13%
2025/05/10 23:52:09 Copying disk 0, Completed: 13%
2025/05/10 23:52:09 Copying disk 0, Completed: 13%
2025/05/10 23:52:10 Copying disk 0, Completed: 13%
2025/05/10 23:52:10 Copying disk 0, Completed: 13%
2025/05/10 23:52:11 Copying disk 0, Completed: 13%
2025/05/10 23:52:11 Copying disk 0, Completed: 13%
2025/05/10 23:52:12 Copying disk 0, Completed: 13%
2025/05/10 23:52:12 Copying disk 0, Completed: 13%
2025/05/10 23:52:13 Copying disk 0, Completed: 13%
2025/05/10 23:52:13 Copying disk 0, Completed: 13%
2025/05/10 23:52:14 Copying disk 0, Completed: 13%
2025/05/10 23:52:14 Copying disk 0, Completed: 13%
2025/05/10 23:52:15 Copying disk 0, Completed: 13%
2025/05/10 23:52:15 Copying disk 0, Completed: 13%
2025/05/10 23:52:16 Copying disk 0, Completed: 14%
2025/05/10 23:52:16 Copying disk 0, Completed: 14%
2025/05/10 23:52:17 Copying disk 0, Completed: 14%
2025/05/10 23:52:17 Copying disk 0, Completed: 14%
2025/05/10 23:52:18 Copying disk 0, Completed: 14%
2025/05/10 23:52:18 Copying disk 0, Completed: 14%
2025/05/10 23:52:19 Copying disk 0, Completed: 14%
2025/05/10 23:52:19 Copying disk 0, Completed: 14%
2025/05/10 23:52:20 Copying disk 0, Completed: 14%
2025/05/10 23:52:20 Copying disk 0, Completed: 14%
2025/05/10 23:52:20 Copying disk 0, Completed: 14%
2025/05/10 23:52:21 Copying disk 0, Completed: 14%
2025/05/10 23:52:21 Copying disk 0, Completed: 14%
2025/05/10 23:52:22 Copying disk 0, Completed: 14%
2025/05/10 23:52:22 Copying disk 0, Completed: 14%
2025/05/10 23:52:23 Copying disk 0, Completed: 14%
2025/05/10 23:52:23 Copying disk 0, Completed: 14%
2025/05/10 23:52:24 Copying disk 0, Completed: 14%
2025/05/10 23:52:24 Copying disk 0, Completed: 14%
2025/05/10 23:52:25 Copying disk 0, Completed: 14%
2025/05/10 23:52:25 Copying disk 0, Completed: 14%
2025/05/10 23:52:26 Copying disk 0, Completed: 14%
2025/05/10 23:52:26 Copying disk 0, Completed: 14%
2025/05/10 23:52:27 Copying disk 0, Completed: 14%
2025/05/10 23:52:27 Copying disk 0, Completed: 14%
2025/05/10 23:52:28 Copying disk 0, Completed: 14%
2025/05/10 23:52:28 Copying disk 0, Completed: 14%
2025/05/10 23:52:29 Copying disk 0, Completed: 14%
2025/05/10 23:52:29 Copying disk 0, Completed: 14%
2025/05/10 23:52:30 Copying disk 0, Completed: 14%
2025/05/10 23:52:30 Copying disk 0, Completed: 14%
2025/05/10 23:52:31 Copying disk 0, Completed: 14%
2025/05/10 23:52:31 Copying disk 0, Completed: 14%
2025/05/10 23:52:32 Copying disk 0, Completed: 14%
2025/05/10 23:52:32 Copying disk 0, Completed: 14%
2025/05/10 23:52:33 Copying disk 0, Completed: 14%
2025/05/10 23:52:33 Copying disk 0, Completed: 14%
2025/05/10 23:52:34 Copying disk 0, Completed: 14%
2025/05/10 23:52:34 Copying disk 0, Completed: 14%
2025/05/10 23:52:34 Copying disk 0, Completed: 14%
2025/05/10 23:52:35 Copying disk 0, Completed: 14%
2025/05/10 23:52:35 Copying disk 0, Completed: 15%
2025/05/10 23:52:36 Copying disk 0, Completed: 15%
2025/05/10 23:52:36 Copying disk 0, Completed: 15%
2025/05/10 23:52:37 Copying disk 0, Completed: 15%
2025/05/10 23:52:37 Copying disk 0, Completed: 15%
2025/05/10 23:52:38 Copying disk 0, Completed: 15%
2025/05/10 23:52:38 Copying disk 0, Completed: 15%
2025/05/10 23:52:39 Copying disk 0, Completed: 15%
2025/05/10 23:52:39 Copying disk 0, Completed: 15%
2025/05/10 23:52:40 Copying disk 0, Completed: 15%
2025/05/10 23:52:40 Copying disk 0, Completed: 15%
2025/05/10 23:52:41 Copying disk 0, Completed: 15%
2025/05/10 23:52:41 Copying disk 0, Completed: 15%
2025/05/10 23:52:42 Copying disk 0, Completed: 15%
2025/05/10 23:52:42 Copying disk 0, Completed: 15%
2025/05/10 23:52:43 Copying disk 0, Completed: 15%
2025/05/10 23:52:43 Copying disk 0, Completed: 15%
2025/05/10 23:52:44 Copying disk 0, Completed: 15%
2025/05/10 23:52:44 Copying disk 0, Completed: 15%
2025/05/10 23:52:45 Copying disk 0, Completed: 15%
2025/05/10 23:52:45 Copying disk 0, Completed: 15%
2025/05/10 23:52:46 Copying disk 0, Completed: 15%
2025/05/10 23:52:46 Copying disk 0, Completed: 15%
2025/05/10 23:52:47 Copying disk 0, Completed: 15%
2025/05/10 23:52:47 Copying disk 0, Completed: 15%
2025/05/10 23:52:48 Copying disk 0, Completed: 15%
2025/05/10 23:52:48 Copying disk 0, Completed: 15%
2025/05/10 23:52:48 Copying disk 0, Completed: 15%
2025/05/10 23:52:49 Copying disk 0, Completed: 15%
2025/05/10 23:52:49 Copying disk 0, Completed: 15%
2025/05/10 23:52:50 Copying disk 0, Completed: 15%
2025/05/10 23:52:50 Copying disk 0, Completed: 15%
2025/05/10 23:52:51 Copying disk 0, Completed: 15%
2025/05/10 23:52:51 Copying disk 0, Completed: 15%
2025/05/10 23:52:52 Copying disk 0, Completed: 15%
2025/05/10 23:52:52 Copying disk 0, Completed: 15%
2025/05/10 23:52:53 Copying disk 0, Completed: 15%
2025/05/10 23:52:53 Copying disk 0, Completed: 15%
2025/05/10 23:52:54 Copying disk 0, Completed: 15%
2025/05/10 23:52:54 Copying disk 0, Completed: 15%
2025/05/10 23:52:55 Copying disk 0, Completed: 15%
2025/05/10 23:52:55 Copying disk 0, Completed: 16%
2025/05/10 23:52:56 Copying disk 0, Completed: 16%
2025/05/10 23:52:56 Copying disk 0, Completed: 16%
2025/05/10 23:52:57 Copying disk 0, Completed: 16%
2025/05/10 23:52:57 Copying disk 0, Completed: 16%
2025/05/10 23:52:58 Copying disk 0, Completed: 16%
2025/05/10 23:52:58 Copying disk 0, Completed: 16%
2025/05/10 23:52:59 Copying disk 0, Completed: 16%
2025/05/10 23:52:59 Copying disk 0, Completed: 16%
2025/05/10 23:53:00 Copying disk 0, Completed: 16%
2025/05/10 23:53:00 Copying disk 0, Completed: 16%
2025/05/10 23:53:01 Copying disk 0, Completed: 16%
2025/05/10 23:53:01 Copying disk 0, Completed: 16%
2025/05/10 23:53:02 Copying disk 0, Completed: 16%
2025/05/10 23:53:02 Copying disk 0, Completed: 16%
2025/05/10 23:53:03 Copying disk 0, Completed: 16%
2025/05/10 23:53:03 Copying disk 0, Completed: 16%
2025/05/10 23:53:04 Copying disk 0, Completed: 16%
2025/05/10 23:53:04 Copying disk 0, Completed: 16%
2025/05/10 23:53:04 Copying disk 0, Completed: 16%
2025/05/10 23:53:05 Copying disk 0, Completed: 16%
2025/05/10 23:53:06 Copying disk 0, Completed: 16%
2025/05/10 23:53:06 Copying disk 0, Completed: 16%
2025/05/10 23:53:06 Copying disk 0, Completed: 16%
2025/05/10 23:53:07 Copying disk 0, Completed: 16%
2025/05/10 23:53:07 Copying disk 0, Completed: 16%
2025/05/10 23:53:08 Copying disk 0, Completed: 16%
2025/05/10 23:53:08 Copying disk 0, Completed: 16%
2025/05/10 23:53:09 Copying disk 0, Completed: 16%
2025/05/10 23:53:09 Copying disk 0, Completed: 16%
2025/05/10 23:53:10 Copying disk 0, Completed: 16%
2025/05/10 23:53:10 Copying disk 0, Completed: 16%
2025/05/10 23:53:11 Copying disk 0, Completed: 16%
2025/05/10 23:53:11 Copying disk 0, Completed: 16%
2025/05/10 23:53:12 Copying disk 0, Completed: 16%
2025/05/10 23:53:12 Copying disk 0, Completed: 16%
2025/05/10 23:53:13 Copying disk 0, Completed: 16%
2025/05/10 23:53:13 Copying disk 0, Completed: 16%
2025/05/10 23:53:14 Copying disk 0, Completed: 16%
2025/05/10 23:53:14 Copying disk 0, Completed: 16%
2025/05/10 23:53:15 Copying disk 0, Completed: 16%
2025/05/10 23:53:15 Copying disk 0, Completed: 17%
2025/05/10 23:53:16 Copying disk 0, Completed: 17%
2025/05/10 23:53:16 Copying disk 0, Completed: 17%
2025/05/10 23:53:16 Copying disk 0, Completed: 17%
2025/05/10 23:53:17 Copying disk 0, Completed: 17%
2025/05/10 23:53:17 Copying disk 0, Completed: 17%
2025/05/10 23:53:18 Copying disk 0, Completed: 17%
2025/05/10 23:53:18 Copying disk 0, Completed: 17%
2025/05/10 23:53:19 Copying disk 0, Completed: 17%
2025/05/10 23:53:19 Copying disk 0, Completed: 17%
2025/05/10 23:53:20 Copying disk 0, Completed: 17%
2025/05/10 23:53:20 Copying disk 0, Completed: 17%
2025/05/10 23:53:21 Copying disk 0, Completed: 17%
2025/05/10 23:53:21 Copying disk 0, Completed: 17%
2025/05/10 23:53:22 Copying disk 0, Completed: 17%
2025/05/10 23:53:22 Copying disk 0, Completed: 17%
2025/05/10 23:53:23 Copying disk 0, Completed: 17%
2025/05/10 23:53:23 Copying disk 0, Completed: 17%
2025/05/10 23:53:24 Copying disk 0, Completed: 17%
2025/05/10 23:53:24 Copying disk 0, Completed: 17%
2025/05/10 23:53:25 Copying disk 0, Completed: 17%
2025/05/10 23:53:25 Copying disk 0, Completed: 17%
2025/05/10 23:53:26 Copying disk 0, Completed: 17%
2025/05/10 23:53:26 Copying disk 0, Completed: 17%
2025/05/10 23:53:27 Copying disk 0, Completed: 17%
2025/05/10 23:53:27 Copying disk 0, Completed: 17%
2025/05/10 23:53:28 Copying disk 0, Completed: 17%
2025/05/10 23:53:28 Copying disk 0, Completed: 17%
2025/05/10 23:53:29 Copying disk 0, Completed: 17%
2025/05/10 23:53:29 Copying disk 0, Completed: 17%
2025/05/10 23:53:30 Copying disk 0, Completed: 17%
2025/05/10 23:53:30 Copying disk 0, Completed: 17%
2025/05/10 23:53:31 Copying disk 0, Completed: 17%
2025/05/10 23:53:31 Copying disk 0, Completed: 17%
2025/05/10 23:53:32 Copying disk 0, Completed: 17%
2025/05/10 23:53:32 Copying disk 0, Completed: 17%
2025/05/10 23:53:33 Copying disk 0, Completed: 17%
2025/05/10 23:53:33 Copying disk 0, Completed: 17%
2025/05/10 23:53:34 Copying disk 0, Completed: 17%
2025/05/10 23:53:34 Copying disk 0, Completed: 17%
2025/05/10 23:53:35 Copying disk 0, Completed: 17%
2025/05/10 23:53:35 Copying disk 0, Completed: 18%
2025/05/10 23:53:36 Copying disk 0, Completed: 18%
2025/05/10 23:53:36 Copying disk 0, Completed: 18%
2025/05/10 23:53:37 Copying disk 0, Completed: 18%
2025/05/10 23:53:37 Copying disk 0, Completed: 18%
2025/05/10 23:53:38 Copying disk 0, Completed: 18%
2025/05/10 23:53:38 Copying disk 0, Completed: 18%
2025/05/10 23:53:39 Copying disk 0, Completed: 18%
2025/05/10 23:53:39 Copying disk 0, Completed: 18%
2025/05/10 23:53:40 Copying disk 0, Completed: 18%
2025/05/10 23:53:40 Copying disk 0, Completed: 18%
2025/05/10 23:53:40 Copying disk 0, Completed: 18%
2025/05/10 23:53:41 Copying disk 0, Completed: 18%
2025/05/10 23:53:41 Copying disk 0, Completed: 18%
2025/05/10 23:53:42 Copying disk 0, Completed: 18%
2025/05/10 23:53:42 Copying disk 0, Completed: 18%
2025/05/10 23:53:43 Copying disk 0, Completed: 18%
2025/05/10 23:53:43 Copying disk 0, Completed: 18%
2025/05/10 23:53:44 Copying disk 0, Completed: 18%
2025/05/10 23:53:44 Copying disk 0, Completed: 18%
2025/05/10 23:53:45 Copying disk 0, Completed: 18%
2025/05/10 23:53:45 Copying disk 0, Completed: 18%
2025/05/10 23:53:46 Copying disk 0, Completed: 18%
2025/05/10 23:53:46 Copying disk 0, Completed: 18%
2025/05/10 23:53:47 Copying disk 0, Completed: 18%
2025/05/10 23:53:47 Copying disk 0, Completed: 18%
2025/05/10 23:53:48 Copying disk 0, Completed: 18%
2025/05/10 23:53:48 Copying disk 0, Completed: 18%
2025/05/10 23:53:49 Copying disk 0, Completed: 18%
2025/05/10 23:53:49 Copying disk 0, Completed: 18%
2025/05/10 23:53:50 Copying disk 0, Completed: 18%
2025/05/10 23:53:50 Copying disk 0, Completed: 18%
2025/05/10 23:53:51 Copying disk 0, Completed: 18%
2025/05/10 23:53:51 Copying disk 0, Completed: 18%
2025/05/10 23:53:52 Copying disk 0, Completed: 18%
2025/05/10 23:53:52 Copying disk 0, Completed: 18%
2025/05/10 23:53:53 Copying disk 0, Completed: 18%
2025/05/10 23:53:53 Copying disk 0, Completed: 18%
2025/05/10 23:53:54 Copying disk 0, Completed: 18%
2025/05/10 23:53:54 Copying disk 0, Completed: 18%
2025/05/10 23:53:55 Copying disk 0, Completed: 18%
2025/05/10 23:53:55 Copying disk 0, Completed: 19%
2025/05/10 23:53:55 Copying disk 0, Completed: 19%
2025/05/10 23:53:56 Copying disk 0, Completed: 19%
2025/05/10 23:53:56 Copying disk 0, Completed: 19%
2025/05/10 23:53:57 Copying disk 0, Completed: 19%
2025/05/10 23:53:57 Copying disk 0, Completed: 19%
2025/05/10 23:53:58 Copying disk 0, Completed: 19%
2025/05/10 23:53:58 Copying disk 0, Completed: 19%
2025/05/10 23:53:59 Copying disk 0, Completed: 19%
2025/05/10 23:53:59 Copying disk 0, Completed: 19%
2025/05/10 23:54:00 Copying disk 0, Completed: 19%
2025/05/10 23:54:00 Copying disk 0, Completed: 19%
2025/05/10 23:54:01 Copying disk 0, Completed: 19%
2025/05/10 23:54:01 Copying disk 0, Completed: 19%
2025/05/10 23:54:02 Copying disk 0, Completed: 19%
2025/05/10 23:54:02 Copying disk 0, Completed: 19%
2025/05/10 23:54:03 Copying disk 0, Completed: 19%
2025/05/10 23:54:03 Copying disk 0, Completed: 19%
2025/05/10 23:54:04 Copying disk 0, Completed: 19%
2025/05/10 23:54:04 Copying disk 0, Completed: 19%
2025/05/10 23:54:05 Copying disk 0, Completed: 19%
2025/05/10 23:54:05 Copying disk 0, Completed: 19%
2025/05/10 23:54:06 Copying disk 0, Completed: 19%
2025/05/10 23:54:06 Copying disk 0, Completed: 19%
2025/05/10 23:54:07 Copying disk 0, Completed: 19%
2025/05/10 23:54:07 Copying disk 0, Completed: 19%
2025/05/10 23:54:08 Copying disk 0, Completed: 19%
2025/05/10 23:54:08 Copying disk 0, Completed: 19%
2025/05/10 23:54:09 Copying disk 0, Completed: 19%
2025/05/10 23:54:09 Copying disk 0, Completed: 19%
2025/05/10 23:54:10 Copying disk 0, Completed: 19%
2025/05/10 23:54:10 Copying disk 0, Completed: 19%
2025/05/10 23:54:11 Copying disk 0, Completed: 19%
2025/05/10 23:54:11 Copying disk 0, Completed: 19%
2025/05/10 23:54:12 Copying disk 0, Completed: 19%
2025/05/10 23:54:12 Copying disk 0, Completed: 19%
2025/05/10 23:54:13 Copying disk 0, Completed: 19%
2025/05/10 23:54:13 Copying disk 0, Completed: 19%
2025/05/10 23:54:14 Copying disk 0, Completed: 19%
2025/05/10 23:54:14 Copying disk 0, Completed: 19%
2025/05/10 23:54:14 Copying disk 0, Completed: 19%
2025/05/10 23:54:15 Copying disk 0, Completed: 20%
2025/05/10 23:54:15 Copying disk 0, Completed: 20%
2025/05/10 23:54:16 Copying disk 0, Completed: 20%
2025/05/10 23:54:16 Copying disk 0, Completed: 20%
2025/05/10 23:54:17 Copying disk 0, Completed: 20%
2025/05/10 23:54:17 Copying disk 0, Completed: 20%
2025/05/10 23:54:18 Copying disk 0, Completed: 20%
2025/05/10 23:54:18 Copying disk 0, Completed: 20%
2025/05/10 23:54:19 Copying disk 0, Completed: 20%
2025/05/10 23:54:19 Copying disk 0, Completed: 20%
2025/05/10 23:54:20 Copying disk 0, Completed: 20%
2025/05/10 23:54:20 Copying disk 0, Completed: 20%
2025/05/10 23:54:21 Copying disk 0, Completed: 20%
2025/05/10 23:54:21 Copying disk 0, Completed: 20%
2025/05/10 23:54:22 Copying disk 0, Completed: 20%
2025/05/10 23:54:22 Copying disk 0, Completed: 20%
2025/05/10 23:54:23 Copying disk 0, Completed: 20%
2025/05/10 23:54:23 Copying disk 0, Completed: 20%
2025/05/10 23:54:24 Copying disk 0, Completed: 20%
2025/05/10 23:54:24 Copying disk 0, Completed: 20%
2025/05/10 23:54:25 Copying disk 0, Completed: 20%
2025/05/10 23:54:25 Copying disk 0, Completed: 20%
2025/05/10 23:54:26 Copying disk 0, Completed: 20%
2025/05/10 23:54:26 Copying disk 0, Completed: 20%
2025/05/10 23:54:27 Copying disk 0, Completed: 20%
2025/05/10 23:54:27 Copying disk 0, Completed: 20%
2025/05/10 23:54:28 Copying disk 0, Completed: 20%
2025/05/10 23:54:28 Copying disk 0, Completed: 20%
2025/05/10 23:54:29 Copying disk 0, Completed: 20%
2025/05/10 23:54:29 Copying disk 0, Completed: 20%
2025/05/10 23:54:30 Copying disk 0, Completed: 20%
2025/05/10 23:54:30 Copying disk 0, Completed: 20%
2025/05/10 23:54:30 Copying disk 0, Completed: 20%
2025/05/10 23:54:31 Copying disk 0, Completed: 20%
2025/05/10 23:54:31 Copying disk 0, Completed: 20%
2025/05/10 23:54:32 Copying disk 0, Completed: 20%
2025/05/10 23:54:32 Copying disk 0, Completed: 20%
2025/05/10 23:54:33 Copying disk 0, Completed: 20%
